-6.28318548202514650000 0.00000000000000000000
-6.18501091003417970000 23.43678283691406300000
-6.08683586120605470000 48.98050308227539100000
-5.98866128921508790000 72.52392578125000000000
-5.89048624038696290000 96.86103820800781300000
-5.79231166839599610000 118.82401275634766000000
-5.69413661956787110000 141.01925659179687000000
-5.59596204757690430000 161.16477966308594000000
-5.49778747558593750000 179.20245361328125000000
-5.39961242675781250000 196.62045288085937000000
-5.30143785476684570000 211.15148925781250000000
-5.20326280593872070000 224.52008056640625000000
-5.10508823394775390000 235.28878784179687000000
-5.00691366195678710000 243.56100463867187000000
-4.90873861312866210000 249.94645690917969000000
-4.81056404113769530000 253.61396789550781000000
-4.71238899230957030000 254.99519348144531000000
-4.61421442031860350000 253.69422912597656000000
-4.51603937149047850000 249.79029846191406000000
-4.41786479949951170000 243.79154968261719000000
-4.31969022750854490000 235.28878784179687000000
-4.22151517868041990000 224.14813232421875000000
-4.12334060668945310000 211.58912658691406000000
-4.02516555786132810000 196.12135314941406000000
-3.92699098587036130000 179.75817871093750000000
-3.82881617546081540000 161.16477966308594000000
-3.73064136505126950000 141.01925659179687000000
-3.63246655464172360000 118.82401275634766000000
-3.53429174423217770000 96.13689422607421900000
-3.43611717224121090000 73.27360534667968800000
-3.33794236183166500000 48.98050308227539100000
-3.23976755142211910000 24.21569252014160200000
-3.14159274101257320000 0.00000000000000000000
-3.04341793060302730000 24.21569252014160200000
-2.94524312019348140000 48.98050308227539100000
-2.84706830978393550000 73.27360534667968800000
-2.74889373779296870000 96.13689422607421900000
-2.65071892738342290000 118.82401275634766000000
-2.55254411697387700000 141.01925659179687000000
-2.45436930656433110000 161.16477966308594000000
-2.35619449615478520000 179.75817871093750000000
-2.25801968574523930000 196.62045288085937000000
-2.15984511375427250000 211.15148925781250000000
-2.06167030334472660000 224.14813232421875000000
-1.96349549293518070000 235.28878784179687000000
-1.86532068252563480000 243.79154968261719000000
-1.76714587211608890000 249.94645690917969000000
-1.66897118091583250000 253.69422912597656000000
-1.57079637050628660000 254.99879455566406000000
-1.47262156009674070000 253.69422912597656000000
-1.37444686889648440000 249.94645690917969000000
-1.27627205848693850000 243.79154968261719000000
-1.17809724807739260000 235.28878784179687000000
-1.07992255687713620000 224.52008056640625000000
-0.98174774646759033000 211.58912658691406000000
-0.88357293605804443000 196.62045288085937000000
-0.78539818525314331000 179.75817871093750000000
-0.68722343444824219000 161.16477966308594000000
-0.58904862403869629000 141.01925659179687000000
-0.49087387323379517000 119.51565551757812000000
-0.39269909262657166000 96.86103820800781300000
-0.29452431201934814000 73.27360534667968800000
-0.19634954631328583000 48.98050308227539100000
-0.09817477315664291400 24.21569252014160200000
0.00000000000000000000 0.00000000000000000000
0.09817477315664291400 0.09496349841356277500
0.19634954631328583000 0.19208040833473206000
0.29452431201934814000 0.28734746575355530000
0.39269909262657166000 0.37984719872474670000
0.49087387323379517000 0.46868884563446045000
0.58904862403869629000 0.55301672220230103000
0.68722343444824219000 0.63201874494552612000
0.78539818525314331000 0.70493406057357788000
0.88357293605804443000 0.77106058597564697000
0.98174774646759033000 0.82976126670837402000
1.07992255687713620000 0.88047093152999878000
1.17809724807739260000 0.92270112037658691000
1.27627205848693850000 0.95604526996612549000
1.37444686889648440000 0.98018217086791992000
1.47262156009674070000 0.99487930536270142000
1.57079637050628660000 0.99999529123306274000
1.66897118091583250000 0.99487930536270142000
1.76714587211608890000 0.98018217086791992000
1.86532068252563480000 0.95604526996612549000
1.96349549293518070000 0.92270112037658691000
2.06167030334472660000 0.87901228666305542000
2.15984511375427250000 0.82804507017135620000
2.25801968574523930000 0.77106058597564697000
2.35619449615478520000 0.70493406057357788000
2.45436930656433110000 0.63201874494552612000
2.55254411697387700000 0.55301672220230103000
2.65071892738342290000 0.46597650647163391000
2.74889373779296870000 0.37700742483139038000
2.84706830978393550000 0.28734746575355530000
2.94524312019348140000 0.19208040833473206000
3.04341793060302730000 0.09496349841356277500
3.14159274101257320000 0.00000000000000000000
3.23976755142211910000 24.21569252014160200000
3.33794236183166500000 48.98050308227539100000
3.43611717224121090000 73.27360534667968800000
3.53429174423217770000 96.13689422607421900000
3.63246655464172360000 118.82401275634766000000
3.73064136505126950000 141.01925659179687000000
3.82881617546081540000 161.16477966308594000000
3.92699098587036130000 179.75817871093750000000
4.02516555786132810000 196.12135314941406000000
4.12334060668945310000 211.58912658691406000000
4.22151517868041990000 224.14813232421875000000
4.31969022750854490000 235.28878784179687000000
4.41786479949951170000 243.79154968261719000000
4.51603937149047850000 249.79029846191406000000
4.61421442031860350000 253.69422912597656000000
4.71238899230957030000 254.99519348144531000000
4.81056404113769530000 253.61396789550781000000
4.90873861312866210000 249.94645690917969000000
5.00691366195678710000 243.56100463867187000000
5.10508823394775390000 235.28878784179687000000
5.20326280593872070000 224.52008056640625000000
5.30143785476684570000 211.15148925781250000000
5.39961242675781250000 196.62045288085937000000
5.49778747558593750000 179.20245361328125000000
5.59596204757690430000 161.16477966308594000000
5.69413661956787110000 141.01925659179687000000
5.79231166839599610000 118.82401275634766000000
5.89048624038696290000 96.86103820800781300000
5.98866128921508790000 72.52392578125000000000
6.08683586120605470000 48.98050308227539100000
6.18501091003417970000 23.43678283691406300000
